дебит на запуске;1 месяц;2 месяц;3 месяц;4 месяц;5 месяц;6 месяц;7 месяц;8 месяц;9 месяц;10 месяц;11 месяц;12 месяц;13 месяц;14 месяц;15 месяц;16 месяц;17 месяц;18 месяц;19 месяц;20 месяц;21 месяц;22 месяц;23 месяц;24 месяц;25 месяц;26 месяц;27 месяц;28 месяц;29 месяц;30 месяц;31 месяц;32 месяц;33 месяц;34 месяц;35 месяц;36 месяц;37 месяц;38 месяц;39 месяц;40 месяц;41 месяц;42 месяц;43 месяц;44 месяц;45 месяц;46 месяц;47 месяц;48 месяц;49 месяц;50 месяц;51 месяц;52 месяц;53 месяц;54 месяц;55 месяц;56 месяц;57 месяц;58 месяц;59 месяц;60 месяц;Всего
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
4206.522840896559;3764.8683319165084;3420.2786984589857;3142.806582565547;2913.860596563524;2721.2451220564794;2556.603974013165;2414.005911410101;2289.116087920103;2178.6874948313784;2080.2363658164136;1991.8280020418833;1911.9313582912348;1839.3178292626346;1772.9892461673676;1712.1256539670385;1656.0467767656708;1604.1831403816946;1556.054127738326;1511.2510901671612;1469.4241989211928;1430.2720999084695;1393.533694657434;1358.9815518540756;1326.416582095511;1295.663700508532;1266.5682686741904;1238.9931563473542;1212.816299863129;1187.9286614098537;1164.2325139942527;1141.6399926815884;1120.0718648185116;1099.4564813481854;1079.7288786707331;1060.8300062771884;1042.706059956388;1025.307904014837;1008.5905688659318;992.5128126940225;977.0367378010078;962.1274537911701;947.7527810158017;933.882988738987;920.4905633437844;907.550002608776;895.0376326761392;882.9314448259948;871.2109495854666;859.8570460487709;848.8519045782264;81166.36403380729
